ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,SubGroup,Words
1100,Mantharta (Warriyangga),mant1266,Mantharta,,,,,Pama–Nyungan,Kanyara–Mantharta,3
1101,Trinitario,moxo1234,Mojeño,,,,,Arawakan,Southern Arawakan,3
1108,Witoto Murui,muru1274,Murui Huitoto,huu,South America,-1.13669,-73.8331,Bora–Witoto,Witoto–Ocaina,3
1113,Resígaro,resi1247,Resígaro,rgr,South America,-1.169535,-71.60524,Arawakan,Northern Arawakan,3
1114,Nukak,kaku1242,Kakua-Nukak,,,,,Puinave-Maku,Northwestern Puinave-Maku,3
1138,Adang,adan1252,West Alor,,,,,Trans–New Guinea,Timor–Alor–Pantar,3
1139,Bima (Austronesian),bima1247,Bima,bhp,Papunesia,-8.57376,118.445,Austronesian,Malayo-Polynesian,3
1140,Bunak,buna1278,Bunak,bfn,Papunesia,-9.13618,125.216,Trans–New Guinea,Timor–Alor–Pantar,3
1149,Ocaina,ocai1244,Ocaina,oca,South America,-2.159,-72.1422,Bora–Huitoto,Huitoto–Ocaina,3
1150,"Yahgan (Yagán, Yámana)",yama1264,Yámana,yag,South America,-55.2748,-68.2648,Yahgan,,3
1155,Meixian Hakka Chinese,yuet1238,Meixian,,Eurasia,24.3522958,115.8903375,Sino-Tibetan,Sinitic,3
1168,Tae',taee1237,Tae',rob,Papunesia,-2.58205,120.139,Austronesian,Malayo-Polynesian,3
1184,Western Yugur,west2402,West Yugur,ybe,Eurasia,39.0548,99.3112,Altaic,Turkic,3
1194,Tocharian B,tokh1243,Tokharian B,txb,Eurasia,41.65,82.9,Indo-European,Tocharian,3
1202,"Western Pantar (Tubbe, Lamma)",lamm1241,Western Pantar,lev,Papunesia,-8.52787,124.057,Trans–New Guinea,Timor–Alor–Pantar,3
1211,Yavitero (Paraene),yavi1244,Yavitero-Pareni,yvt,South America,2.924844,-67.438886,Arawakan,Northern Arawakan,3
1228,Sizaki (Shashi),siza1240,Sizaki,szk,Africa,,,Atlantic–Congo,Benue–Congo,3
1275,"Uldeme (Ouldémé, Wuzlam)",,,,,,,Afro-Asiatic,Chadic,3
1282,Nancowry,nanc1247,Nancowry,,Eurasia,,,Austroasiatic,Nicobarese,3
1284,Gedaged,geda1237,Gedaged,gdd,Papunesia,-5.18175,145.781,Austronesian,Malayo-Polynesian,3
1286,Kusaal (Kusasi),kusa1250,Kusaal,kus,Africa,10.9703,-0.38756,Niger–Congo,Atlantic–Congo,3
1288,Shingazidja (Comorian),como1260,Comorian Bantu,,,,,Niger–Congo,Benue–Congo,3
1332,Soteapanec (Sierra Popoluca),high1276,Highland Popoluca,poi,North America,18.198,-94.9109,Mixe–Zoque,Zoquean,3
1333,Chiapas Zoque (Copainalá Zoque),copa1236,Central-South Chiapas Zoque,zoc,North America,17.2157,-93.3183,Mixe–Zoque,Zoquean,3
1342,Puelche (Gününa Küne),puel1244,Puelche,pue,South America,-42.223,-68.666,Chonan,Puelche–Het,3
1353,Mapuche (Mapudungun),mapu1245,Mapudungun,arn,South America,-38.7392,-71.277,Araucanian,Mapuche,3
1362,Tapirapé (Apyãwa),tapi1254,Tapirapé,taf,South America,-10.5373,-50.5438,Tupian,Tupí–Guaraní,3
1390,Anuta,anut1237,Anuta,aud,Papunesia,-11.61,169.85,Austronesian,Malayo-Polynesian,3
1393,Opuo (Opo),opuu1239,Opo,lgn,Africa,8.47526,33.853,Nilo-Saharan,Komuz,3
1394,Komo (Nilo-Saharan),komo1238,,,,,,Nilo-Saharan,Komuz,3
1406,Ekoka !Xung (North-Central Ju),kung1261,North-Central Ju,knw,Africa,-21.92,18.0,Khoisan,Peripheral Khoisan,3
1410,Mattole–Bear River,matt1238,Mattole-Bear River,mvb,North America,40.4321,-122.863,Na-Dené,Athabaskan,3
1412,Central Ahtena,ahte1237,Ahtena,aht,North America,61.7068,-144.889,Na-Dené,Athabaskan,3
1413,Dogrib,dogr1252,Dogrib,dgr,North America,63.17,-117.25,Na-Dené,Athabaskan,3
1414,North Slavey,nort2942,North Slavey,scs,North America,63.5,-125.67,Na-Dené,Athabaskan,3
1419,Koyukon,koyu1237,Koyukon,koy,North America,65.6093,-154.229,Na-Dené,Athabaskan,3
1443,Bravanese (Chimwiini),chim1312,Chimwiini,,Africa,1.111787,44.026991,Niger–Congo,Benue–Congo,3
1460,Witoto Ni̵pode (Nüpode Huitoto),nupo1240,Nüpode Huitoto,hux,South America,-2.34495,-70.9559,Witotoan,Witoto,3
1508,Bilba (Rotinese),bilb1242,Bilba,bpz,Papunesia,-10.6503,123.307,Austronesian,Malayo-Polynesian,3
1523,Gulf Arabic,gulf1241,Gulf Arabic,afb,Eurasia,30.17,47.5,Afro-Asiatic,West Semitic,3
1544,Yorta Yorta,yort1237,Yorta Yorta,xyy,Australia,-35.9,145.01,Pama–Nyungan,Yotayotic,3
1563,Ekari (Kapauku),ekar1243,Ekari,ekg,Papunesia,-3.88974,136.018,Trans–New Guinea,West Trans–New Guinea,3
1565,Gizzra,gizr1240,Gizrra,tof,Papunesia,-9.183,142.804,Trans-Fly,Eastern Trans-Fly,3
1569,Ewe,ewee1241,Ewe,ewe,Africa,6.46061,0.814975,Niger–Congo,Atlantic–Congo,3
1576,Naxi,naxi1245,Naxi,nxq,Eurasia,27.5,100.0,Sino-Tibetan,Lolo-Burmese,3
1633,Kikuyu,kiku1240,Kikuyu,kik,Africa,-0.29005,36.719,Niger–Congo,Atlantic–Congo,3
1653,Kurmanji Kurdish,nort2641,Northern Kurdish,kmr,Eurasia,37.0,43.0,Indo-European,Indo-Iranian,3
1681,Coeur d'Alene,coeu1236,Coeur d'Alene,crd,North America,47.2958,-116.715,Salishan,Interior Salish,3
1717,Cheke Holo (Maringe),chek1238,Cheke Holo,mrn,Papunesia,-8.27055,159.625,Austronesian,Malayo-Polynesian,3
5,Old Chinese,oldc1244,Old Chinese,och,Eurasia,36.12,114.32,Sino-Tibetan,Sinitic,2
15,Paamese,paam1238,Paama,pma,Papunesia,-16.47548,168.23693,Austronesian,Malayo-Polynesian,2
61,Timogon-Murut,timu1262,Timugon Murut,tih,Papunesia,5.1796,115.826,Austronesian,Malayo-Polynesian,2
68,Sulung,sulu1241,Eastern Puroik,suv,Eurasia,27.3153778,92.3840919,Sino-Tibetan,Kho-Bwa,2
73,Arin,arin1243,Arin,xrn,Eurasia,57.0,93.0,Yeniseian,Arin–Pumpokol,2
82,Mao,naga1397,Naga Maoic,,,,,Sino-Tibetan,Angami–Pochuri,2
90,Kambata,kamb1316,Kambaata,ktb,Africa,7.37582,37.9088,Afro-Asiatic,Cushitic,2
191,Inxokvari,inxo1238,Inxokvari,,Eurasia,,,Northeast Caucasian,Tsezic,2
268,Munji,munj1244,Munji,mnj,Eurasia,35.9321,70.9404,Indo-European,Indo-Iranian,2
274,Old Tupian,,,,,,,Tupian,Tupí–Guarani,2
283,Atakapa,atak1252,Atakapa,aqp,North America,30.9121,-93.0827,Atakapa,,2
292,Ennemor,inor1238,Inoric,ior,Africa,7.94883,37.7968,Afro-Asiatic,Ethiosemitic,2
298,Sariqoli,sari1246,Sarikoli,srh,Eurasia,37.905,75.1449,Indo-European,Indo-Iranian,2
300,Nocte,noct1238,Nocte Naga,njb,Eurasia,27.152,95.3903,Sino-Tibetan,Brahmaputran,2
301,Sawai,sawa1247,Sawai,szw,Papunesia,0.51111,128.086,Austronesian,Malayo-Polynesian,2
311,Megrelian,ming1252,Mingrelian,xmf,Eurasia,42.5129,41.8719,Kartvelian,Karto-Zan,2
344,Kemant,qima1242,Qimant,ahg,Africa,12.8119,37.0542,Afro-Asiatic,Cushitic,2
346,Kuria,kuri1259,Kuria,kuj,Africa,-1.50636,34.5049,Atlantic–Congo,Benue–Congo,2
358,Solon,solo1263,Solon,,Eurasia,48.166,119.4873,Altaic,Manchu-Tungusic,2
361,Tangsa,tase1235,Pangwa Naga,nst,Eurasia,27.2572,96.3855,Sino-Tibetan,Brahmaputran,2
373,Khotanese,khot1251,Khotanese,kho,Eurasia,38.33,79.04,Indo-European,Indo-Iranian,2
406,Alyawarr,alya1239,Alyawarr,aly,Australia,-21.0427,136.835,Pama–Nyungan,Arandic,2
408,Wolof,nucl1347,Wolof,wol,Africa,15.2534,-15.383,Atlantic–Congo,Atlantic,2
415,Kumak,kuma1276,Nêlêmwa-Nixumwak,nee,Papunesia,-20.4035,164.193,Austronesian,Malayo-Polynesian,2
416,Araki,arak1252,Araki,akr,Papunesia,-15.632997,166.952542,Austronesian,Malayo-Polynesian,2
424,Lardil,lard1243,Lardil,lbz,Australia,-16.56152,139.4343,Tangkic,Lardil,2
428,Yawuru,yawu1244,Yawuru,ywr,Australia,-18.004,122.693,Nyulnyulan,Eastern Nyulnyulan,2
430,Ganggalida,gang1267,Ganggalida,gcd,Australia,-17.5446,139.426,Tangkic,Yukulta,2
438,Warluwara,warl1256,Warluwara,wrb,Australia,-22.2909,138.738,Pama–Nyungan,Ngarna,2
448,Old Welsh,oldw1239,Old-Middle Welsh,owl,Eurasia,52.582,-4.089,Indo-European,Celtic,2
458,Duna,duna1248,Duna,duc,Papunesia,-5.41439,142.475,Trans–New Guinea,Duna–Pogaya,2
462,Daga,daga1275,Daga,dgz,Papunesia,-9.9747,149.263,Trans–New Guinea,Dagan,2
467,Fasu,fasu1242,Fasu,faa,Papunesia,-6.62687,143.284,Trans–New Guinea,Kikorian,2
473,Yenimu (South Awyu),sout2941,South Awyu,aws,Papunesia,-7.36301,139.538,Trans–New Guinea,Greater Awyu,2
498,Tho (Tày),tayy1238,Tày,tyz,Eurasia,21.6448,106.167,Kra–Dai,Tai,2
500,Molala,mola1238,Molale,mbe,North America,44.556,-122.857,Plateau Penutian,Molala,2
510,Yuki,yuki1243,Northern Yukian,yuk,North America,39.8389,-123.296,Yuki–Wappo,Yuki,2
516,Maricopa,mari1440,Maricopa,mrc,North America,33.5123,-111.749,Yuman,Core Yuman,2
520,Ko’alh,kwat1246,Kwatl,,North America,30.049,-115.386,Yuman,Core Yuman,2
523,Kiliwa,kili1268,Kiliwa,klb,North America,30.5471,-115.123,Yuman–Cochimí,Kiliwa,2
524,Cochimi,coch1272,Cochimi,coj,North America,29.04,-114.077,Yuman–Cochimí,Cochimi,2
527,Lowland Oaxaca Chontal,lowl1260,Lowland Oaxaca Chontal,clo,North America,15.9497,-95.6876,Hokan,Tequistlatecan,2
533,Menominee,meno1252,Menominee,mez,North America,44.9794,-88.6395,Algic,Algonquian,2
548,Gaina,gain1243,Gaina,gcn,Papunesia,-9.14409,148.59,Trans–New Guinea,Binanderean,2
552,Suena,suen1241,Suena,sue,Papunesia,-7.76339,147.534,Trans–New Guinea,Binanderean,2
561,Bube,bube1242,Bube,bvb,Africa,3.53638,8.68929,Atlantic–Congo,Benue–Congo,2
574,Kerek,kere1280,Kerek,krk,Eurasia,62.1777,175.07,Chukotko-Kamchatkan,Chukotkan,2
587,Oowekyala,oowe1239,Ooweekeeno,,North America,,,Wakashan,Northern Wakashan,2
588,Heiltsuk,bell1263,Bella Bella,,North America,,,Wakashan,Northern Wakashan,2
589,Haisla,hais1244,Haisla,has,North America,53.964,-128.602,Wakashan,Northern Wakashan,2
625,Lish,lish1235,Khispi,lsh,Eurasia,27.3688993,92.2394672,Kho-Bwa,Lish,2
628,Mulam,mula1253,Mulam,mlm,Eurasia,24.8151,108.928,Kra–Dai,Kam–Sui,2
634,Tangkhul,tang1336,East-Central Tangkhul Naga,nmf,Eurasia,25.0489,94.3567,Sino-Tibetan,Tangkhulic,2
660,Jingpho (Kachin),jing1260,Jingpho,,,,,Sino-Tibetan,Sal,2
666,Warembori,ware1253,Warembori,wsa,Papunesia,-1.65941,137.566,Lower Mamberamo,Warembori,2
677,Tii,tiii1241,Tii,txq,Papunesia,-10.8425,122.963,Austronesian,Malayo-Polynesian,2
687,Iduh (O’du),oduu1239,O'du,tyh,Eurasia,19.3497,104.106,Austroasiatic,Khmuic,2
691,Tsudakhar Dargwa,cuda1238,Cudaxar,,Eurasia,,,Northeast Caucasian,Dargin,2
697,Cayapa (Cha'palaa),chac1249,Cha'palaa,cbi,South America,0.71489,-79.0508,Barbacoan,Southern Barbacoan,2
704,Kam,kami1255,Kamic,,,,,Kra–Dai,Kam–Sui,2
709,Palaung,pala1336,Palaung,,,,,Austroasiatic,Khasi–Palaungic,2
711,Mang (Austroasiatic),mang1378,Mang,zng,Eurasia,21.4305,102.133,Austroasiatic,Mangic,2
712,Bungu,bung1265,Bungu,wun,Africa,-8.32587,32.8801,Atlantic–Congo,Benue–Congo,2
714,Fipa,fipa1238,Fipa,fip,Africa,-7.88963,31.3442,Atlantic–Congo,Benue–Congo,2
721,Nyamwezi,nyam1276,Nyamwezi,nym,Africa,-5.08559,32.94452,Atlantic–Congo,Benue–Congo,2
722,Pangwa,pang1287,Pangwa,pbr,Africa,-9.96782,34.8039,Atlantic–Congo,Benue–Congo,2
728,Bauzi,bauz1241,Bauzi,bvz,Papunesia,-2.44717,137.629,East Geelvink Bay,Bauzi–Demisa,2
729,Berik,beri1254,Berik,bkl,Papunesia,-2.26904,138.866,Foja Range,Orya–Tor,2
730,Biritai,biri1259,Biritai,bqq,Papunesia,-2.92042,137.68,Lakes Plain,Central Lakes Plain,2
734,Orya,orya1242,Orya,ury,Papunesia,-2.76483,139.89,Foja Range,Orya–Tor,2
737,Zuni,zuni1245,Zuni,zun,North America,35.0056,-108.782,Zuni,,2
748,Mamaindé (Northern Nambikwara),nort3153,Northern Nambiquaran,,,,,Nambikwaran,Mamaindé,2
749,Kashinawa,cash1252,Cashibo,,South America,,,Pano–Tacanan,Panoan,2
751,Gelao (Kelao),gela1265,Gelaoic,,,,,Kra–Dai,Kra,2
758,Southern Sami,sout2674,South Saami,sma,Eurasia,62.8801,13.7006,Uralic,Sami,2
765,Orejón,orej1242,Maijiki,ore,South America,-2.86315,-72.4926,Tucanoan,Western Tucanoan,2
770,Awiyaana,awiy1238,Awiyaana,auy,Papunesia,-6.54079,145.76,Trans–New Guinea,Kainantu–Goroka,2
771,Benabena,bena1264,Benabena,bef,Papunesia,-6.09974,145.534,Trans–New Guinea,Kainantu–Goroka,2
772,Dano,dano1240,Dano,aso,Papunesia,-5.92188,145.254,Trans–New Guinea,Kainantu–Goroka,2
773,Folopa,folo1238,Folopa,ppo,Papunesia,-6.86321,144.458,Trans–New Guinea,Teberan–Pawaian,2
775,Gadsup,gads1258,Gadsup,gaj,Papunesia,-6.31631,145.997,Trans–New Guinea,Kainantu–Goroka,2
776,Gimi,gimi1243,Gimi (Eastern Highlands),gim,Papunesia,-6.42097,145.214,Trans–New Guinea,Kainantu–Goroka,2
778,Kamano,kama1370,Kamano,kbq,Papunesia,-6.25829,145.728,Trans–New Guinea,Kainantu–Goroka,2
782,North Tairoa,nort2920,North Tairora,tbg,Papunesia,-6.51563,145.959,Trans–New Guinea,Kainantu–Goroka,2
783,Tokano,toka1244,Tokano,zuh,Papunesia,-6.05047,145.298,Trans–New Guinea,Kainantu–Goroka,2
784,Yagaria,yaga1260,Yagaria,ygr,Papunesia,-6.32432,145.388,Trans–New Guinea,Kainantu–Goroka,2
796,Dhao,dhao1237,Dhao,nfa,Papunesia,-10.8098,122.658,Austronesian,Malayo-Polynesian,2
797,Riffian (Tarifiyt),tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,rif,Africa,34.916974,-3.430616,Afro-Asiatic,Berber,2
798,Rongga,rong1269,Rongga,ror,Papunesia,-8.84604,120.702,Austronesian,Malayo-Polynesian,2
799,Ndali,ndal1241,Ndali,ndh,Africa,-9.88948,33.6118,Atlantic–Congo,Benue–Congo,2
802,Pancana,panc1247,Pancana,pnp,Papunesia,-5.29587,122.968,Austronesian,Malayo-Polynesian,2
803,Mongsen Ao,mong1332,Mongsen,,Eurasia,,,Sino-Tibetan,Ao,2
807,Bit (Pusing),bitt1240,Bit,bgk,Eurasia,21.3474,101.916,Austroasiatic,Khasi–Palaungic,2
808,Fali Mucella,fali1285,Fali,fli,Africa,10.5419,13.4087,Afro-Asiatic,Chadic,2
813,Susu,susu1250,Susu,sus,Africa,10.4046,-13.3628,Mande,Western Mande,2
816,Ogea,ogea1238,Ogea,eri,Papunesia,-5.37766,145.71,Trans–New Guinea,Madang,2
819,Muskogee (Creek),cree1270,Creek,mus,North America,31.0,-87.5,Muskogean,Eastern Muskogean,2
823,Chulym,chul1246,Lower Chulym Turkic,clw,Eurasia,56.87439,86.5892,Altaic,Turkic,2
824,Zazaki,zaza1246,Zaza,zza,Eurasia,,,Indo-European,Indo-Iranian,2
828,Nimo,nimo1247,Nimo,niw,Papunesia,-4.3582,141.578,Arai–Samaia,Left May (Arai),2
831,Khams Tibetan,kham1299,Kham-Hor,,,,,Sino-Tibetan,Bodic,2
834,Qiandong Miao (Hmu),east2369,East Hmongic,,,,,Hmong–Mien,Hmongic,2
838,Wapishana,wapi1253,Wapishana,wap,South America,2.58744,-59.8021,Arawakan,Northern Arawakan,2
862,Anglo-Norman,angl1258,Anglo-Norman,xno,Eurasia,,,Indo-European,Romance,2
865,Urum,urum1249,Kipchak Urum,uum,Eurasia,42.0379,43.994,Altaic,Turkic,2
867,Nukumanu,nuku1258,Nukumanu,nuq,Papunesia,-4.576321,159.48537,Austronesian,Malayo-Polynesian,2
878,Kassonke (Khassonké),xaas1235,Xaasongaxango,kao,Africa,14.1,-10.95,Mande,Western Mande,2
879,Maninka,mani1303,Maninka-Mori,,,,,Mande,Western Mande,2
886,Guro,guro1248,Guro,goa,Africa,7.34954,-6.31154,Mande,Eastern Mande,2
893,Ma'di,madi1260,Ma'di,mhi,Africa,3.62499,31.8471,Central Sudanic,Moru–Madi,2
907,Rejang,reja1240,Rejang,rej,Papunesia,-3.33056,102.434,Austronesian,Malayo-Polynesian,2
912,Tiruray,tiru1241,Tiruray,tiy,Papunesia,6.77321,124.127,Austronesian,Malayo-Polynesian,2
938,Tausug,taus1251,Tausug,tsg,Papunesia,5.12236,118.88,Austronesian,Malayo-Polynesian,2
943,Wariʼ (Orowari),wari1268,Wari',pav,South America,-10.69948,-64.56152,Chapacuran,Wari,2
948,Ida'an Begak,idaa1241,Ida'an,dbj,Papunesia,5.29059,118.515,Austronesian,Malayo-Polynesian,2
950,Chamorro,cham1312,Chamorro,cha,Papunesia,13.438011,144.74474,Austronesian,Malayo-Polynesian,2
953,Futunan,east2447,East Futuna,fud,Papunesia,-14.278717,-178.137222,Austronesian,Malayo-Polynesian,2
957,Remontado,remo1247,Hatang Kayi,agv,Papunesia,14.6254,121.453,Austronesian,Malayo-Polynesian,2
958,Romblomanon,romb1245,Romblomanon,rol,Papunesia,12.4047,122.56,Austronesian,Malayo-Polynesian,2
970,Buli (Indonesia),buli1255,Buli (Indonesia),bzq,Papunesia,1.0008,128.443,Austronesian,Malayo-Polynesian,2
972,Wallisian (East Uvea),wall1257,East Uvean,wls,Papunesia,-13.2903,-176.207,Austronesian,Malayo-Polynesian,2
979,Som,somm1240,Som,smc,Papunesia,-6.07366,146.651,Trans–New Guinea,Finisterre–Huon,2
991,Maca (Maká),maca1260,Maca,mca,South America,-25.0119,-57.3694,Matacoan,Maká,2
1004,Karekare (Karai-Karai),kare1348,Karekare,kai,Africa,12.5176,10.8732,Afro-Asiatic,Chadic,2
1006,Ngamo,ngam1282,Ngamo,nbh,Africa,12.0048,11.2108,Afro-Asiatic,Chadic,2
1021,Saaroa,saar1237,Saaroa,sxr,Papunesia,23.2632,120.711,Austronesian,Tsouic,2
1022,Trukese (Chuukese),chuu1238,Chuukese,chk,Papunesia,7.346993,151.598607,Austronesian,Malayo-Polynesian,2
1023,Tsou,tsou1248,Tsou,tsu,Papunesia,23.216,120.787,Austronesian,Tsouic,2
1024,Tukang Besi,tuka1247,Tukang Besi,,,,,Austronesian,Malayo-Polynesian,2
1035,Yulparija,yulp1239,Yulparija,,Australia,-18.923519,122.370316,Pama–Nyungan,Wati,2
1053,Uyajitaya (Duduela),dudu1240,Duduela,duk,Papunesia,-5.43119,145.642,Trans–New Guinea,Madang,2
1061,Araona,arao1248,Araona,aro,South America,-12.4242,-67.7293,Pano–Tacanan,Tacanan,2
1064,West Uvea,west1216,,,,,,Austronesian,Malayo-Polynesian,2
1065,Cayuvava,cayu1262,Cayubaba,cyb,South America,-13.2482,-65.4822,Cayuvava,,2
1068,Wetarese (Erai),weta1245,Wetar,,,,,Austronesian,Malayo-Polynesian,2
1070,Itza,itza1241,Itzá,itz,North America,17.0269,-89.8734,Mayan,Yucatecan,2
1075,Toba Qom,toba1269,Toba,tob,South America,-23.77,-61.96,Guaicuruan,Southern Guaicuruan,2
1077,Kamayurá,kama1373,Kamayurá,kay,South America,-12.2661,-53.4651,Tupian,Tupi–Guarani,2
1085,Mota,mota1237,Mota,mtt,Papunesia,-13.835361,167.690924,Austronesian,Malayo-Polynesian,2
1089,Kosraean,kosr1238,Kosraean,kos,Papunesia,5.31,162.98,Austronesian,Malayo-Polynesian,2
1090,Gilbertese,gilb1244,Gilbertese,gil,Papunesia,0.179,173.64,Austronesian,Malayo-Polynesian,2
1098,"Burduna (Bayungu, Payungu)",bayu1249,,,,,,Pama–Nyungan,Kanyara–Mantharta,2
1117,Langja Buyang (E'ma Buyang),emab1235,E'ma Buyang,yzg,Eurasia,23.604572,106.030277,Tai-Kadai,Kadaic,2
1119,Kambowa,kamb1300,Kambowa,,Papunesia,,,Austronesian,Malayo-Polynesian,2
1120,Lasalimu,lasa1237,Lasalimu,llm,Papunesia,-5.23602,123.129,Austronesian,Malayo-Polynesian,2
1124,"Awa (Awa Pit, Cuaiquer)",awac1239,Awa-Cuaiquer,kwi,South America,1.21652,-78.3401,Barbacoan,Awan,2
1125,Carapana,cara1272,Carapana,cbc,South America,0.06168,-69.6465,Tucanoan,Eastern Tucanoan,2
1131,Zacatepec Chatino,zaca1242,Zacatepec Chatino,ctz,North America,16.08,-97.3069,Oto-Manguean,Zapotecan,2
1134,Mashco Piro,mash1270,Mashco Piro,cuj,South America,-11.4745,-70.7953,Arawakan,Southern Arawakan,2
1136,Kirya-Konzəl (Fali Kiria),kiry1234,Kirya-Konzel,fkk,Africa,10.48,13.36,Afro-Asiatic,Chadic,2
1144,Idate (Idalaka ),east2733,Lakalei-Idate,,,,,Austronesian,Malayo-Polynesian,2
1148,Chami Emberá,uppe1440,Upper San Juan,,,,,Chocoan,Emberá,2
1157,Ceq Wong (Cheq Wong),chew1245,Chewong,cwg,Eurasia,3.83331,102.081,Austroasiatic,Aslian,2
1164,Western Bukidnon Manobo,west2555,Western Bukidnon Manobo,mbb,Papunesia,7.6682,124.825,Austronesian,Malayo-Polynesian,2
1166,Sa'ban,saba1265,Sa'ban,snv,Papunesia,3.58723,115.664,Austronesian,Malayo-Polynesian,2
1170,Yamdena,yamd1240,Yamdena,jmd,Papunesia,-7.73722,131.44,Austronesian,Malayo-Polynesian,2
1175,Asilulu,asil1242,Asilulu,asl,Papunesia,-3.67302,127.952,Austronesian,Malayo-Polynesian,2
1182,Sartang,sart1249,Sartang,onp,Eurasia,27.375914,92.409383,Sino-Tibetan,Kho-Bwa,2
1183,Sherdukpen,sher1257,Sherdukpen,sdp,Eurasia,27.0035,92.5799,Sino-Tibetan,Kho-Bwa,2
1188,Northern Bashkardi,bash1263,Bashkardi,bsg,Eurasia,32.0,53.0,Indo-European,Indo-Iranian,2
1196,Wardandi,nyun1247,Nyunga,nys,Australia,-33.1199,118.151,Pama–Nyungan,Nyungic,2
1199,Apali (Emerum),apal1256,Apali,ena,Papunesia,-5.1727,145.023,Trans–New Guinea,Madang,2
1213,Chipaya,chip1262,Chipaya,cap,South America,-18.73951,-67.89633,Uru–Chipaya,Chipaya,2
1214,"Tsimané (Mosetén, Chimane)",mose1249,Mosetén-Chimané,cas,South America,-14.64448,-67.83756,Moseten–Chonan,Chimane,2
1216,Selknam (Ona),onaa1245,Selk'nam,ona,South America,-54.0,-68.5,Chonan,Chon proper,2
1219,Gujarati,guja1252,Gujarati,guj,Eurasia,22.687,71.0962,Indo-European,Indo-Iranian,2
1233,Tswana,tswa1253,Tswana,tsn,Africa,-24.368,24.7587,Atlantic–Congo,Benue–Congo,2
1234,Hiri Motu,hiri1237,Hiri Motu,hmo,Papunesia,-9.33333,147.083,Motu-based pidgin,,2
1237,She,shee1238,She,shx,Eurasia,23.0399,114.814,Hmong–Mien,Hmongic,2
1240,Okinawan,cent2126,Central Okinawan,ryu,Eurasia,26.14854,127.7816,Altaic,Japonic,2
1241,Middle Low German,midd1318,Middle Low German,gml,Eurasia,53.14,9.67,Indo-European,Germanic,2
1250,Kolyma (Southern) Yukaghir,sout2750,Southern Yukaghir,yux,Eurasia,64.218,154.375,Yukaghir,,2
1255,Dagur,daur1238,Dagur,dta,Eurasia,48.0,124.0,Altaic,Mongolic,2
1259,Ugaritic,ugar1238,Ugaritic,uga,Eurasia,35.6,35.78,Semitic,Afro-Asiatic,2
1260,Pilagá,pila1245,Pilagá,plg,South America,-25.0058,-60.1537,Guaicuruan,Southern Guaicuruan,2
1280,Tshangla (Monpa Dirang),tsha1247,Tshanglic,,,,,Sino-Tibetan,Kanauri,2
1307,Komnzo,komn1238,Kómnjo,,Papunesia,-8.70216,141.5878,Yam,Tonda,2
1310,Maybrat,mayb1239,,,,,,Maybrat,,2
1322,Djambarrpuyngu,djam1256,Djambarrpuyngu,djr,Australia,-12.021,135.59,Pama–Nyungan,Yolŋu,2
1324,"Turrbal (Turubul, Durubul)",yaga1256,Yagara-Jandai,,Australia,-27.87647555,152.4602773,Pama–Nyungan,Durubalic,2
1344,Maxakalí,west2636,Western Maxakali,,,,,Macro-Jê,Maxakalian,2
1346,Barí (Colombia),bari1297,Barí,mot,South America,9.08497,-72.9353,Chibchan,Chibcha–Motilon,2
1359,Seneca,sene1264,Seneca,see,North America,42.56,-77.53,Iroquoian,Northern Iroquoian,2
1367,Daw,daww1239,Dâw,kwa,South America,-0.1177,-67.2934,Nadahup,Daw,2
1373,Southeastern Pomo,sout2982,Southeastern Pomo,pom,North America,38.9354,-122.599,Pomoan,Southeastern Pomo,2
1379,Mabaan (Southern Burun),maba1272,Southern Burun,,,,,Nilo-Saharan,Eastern Sudanic,2
1380,Shilluk,shil1265,Shilluk,shk,Africa,9.85472,31.7926,Nilo-Saharan,Eastern Sudanic,2
1381,Anywa (Anuak),anua1242,Anuak,anu,Africa,7.57714,34.0267,Nilo-Saharan,Eastern Sudanic,2
1401,Chimariko,chim1301,Chimariko,cid,North America,41.0,-123.0,Hokan,Chimariko,2
1407,ǀXam,xamm1241,/Xam,xam,Africa,-31.7612,20.1733,Khoisan,Peripheral Khoisan,2
1408,ǀǀNg!ke,ngke1238,||Ng!ke,,Africa,,,Khoisan,Peripheral Khoisan,2
1415,Tanacross,tana1290,Tanacross,tcb,North America,63.4046,-143.338,Na-Dené,Athabaskan,2
1422,Mesa Grande 'Iipay,ipai1239,,,,,,Hokan,Yuman,2
1425,Cahuilla,cahu1264,Cahuilla,chl,North America,33.5324,-116.691,Uto-Aztecan,Northern Uto-Aztecan,2
1427,Western Shoshoni,west2622,Western Shoshoni,,North America,,,Uto-Aztecan,Numic,2
1446,Ngan'gi,nang1259,Nangikurrunggurr,nam,Australia,-14.268,131.237,Southern Daly,Ngan'gi,2
1455,Cape Verdean Creole,kabu1256,Kabuverdianu,kea,Africa,15.0586,-23.6148,Portuguese-based creole,,2
1470,Moroccan Arabic,moro1292,Moroccan Arabic,ary,Africa,32.5,-7.5,Afro-Asiatic,West Semitic,2
1482,Santali,sant1410,Santali,sat,Eurasia,25.0317,87.8185,Austroasiatic,Munda,2
1500,Melanau (Mukah),muka1237,Mukah-Oya,,Papunesia,,,Austronesian,Malayo-Polynesian,2
