ID	Type	Realization	Status	Direction	Source_Concept	Source_Concept_ID	Target_Concept	Target_Concept_ID	Source_Language	Target_Language	Source_Meaning	Target_Meaning	Source_Word	Target_Word
18564	Polysemy	15	ACCEPTED	—	Ambulas (Abelam)	Ambulas (Abelam)	grandchild	grandparent	waraga	waraga
18565	Polysemy	16	ACCEPTED	—	Mairasi	Mairasi	grandchild	grandparent	avu	avu
18566	Polysemy	17	ACCEPTED	—	Gizzra	Gizzra	grandchild	grandparent	boba (term of address), bobat (term of reference)	boba (term of address), bobat (term of reference)
18567	Polysemy	1	ACCEPTED	→	Tagalog	Tagalog	child	boy servant	batà	batà
18568	Polysemy	2	ACCEPTED	—	Geez	Geez	child, son; children (coll.)	servant	daḳiḳ	daḳiḳ
18569	Polysemy	3	ACCEPTED	—	Kannada	Kannada	son	servant	aṇuga	aṇuga
18570	Polysemy	1	NEW	—	Kannada	Kannada	son	follower	aṇuga	aṇuga
18571	Polysemy	1	NEW	→	Russian	Russian	dry	(dialect) fatless	сухой (suxoj)	сухой (suxoj)
18572	Polysemy	1	ACCEPTED	—	English	English	throat, farynx; gorge	neck, mouth (in the upper part of an object), crater, aperture (volcano etc)	throat	throat
18573	Polysemy	2	ACCEPTED	?	Gagauz	Gagauz	throat	strait, channel	buaz	buaz
18574	Polysemy	1	NEW	—	Kannada	Kannada	son	crown prince	kumāra	kumāra
18575	Polysemy	1	NEW	—	Kannada	Kannada	son	god	kumāra	kumāra
18576	Polysemy	1	ACCEPTED	—	Kannada	Kannada	daughter	servant	aṇugi	aṇugi
18577	Polysemy	2	NEW	—	Oriya	Oriya	daughter	maid servant	jhi	jhi
18578	Polysemy	1	NEW	—	Kannada	Kannada	daughter	follower (of guru, leader)	aṇugi	aṇugi
18579	Polysemy	2	NEW	—	Oriya	Oriya	daughter	a female disciple	ṡishī	ṡishī
18580	Polysemy	1	NEW	→	Tamil	Tamil	goddess	wife	tēvi	tēvi
18581	Polysemy	1	NEW	→	Tamil	Tamil	chief, master, head (of smth)	husband	tāṭṭāṉ	tāṭṭāṉ
18582	Polysemy	1	NEW	—	Kannada	Kannada	daughter	princess	kumāriti	kumāriti
18583	Polysemy	1	NEW	—	Kannada	Kannada	son	jewel, central gem of a necklace	tarala	tarala
18584	Polysemy	1	NEW	→	Russian	Russian	to ripen	ready	созреть	созреть
18585	Polysemy	1	NEW	→	Russian	Russian	to stand up	to stop moving	встать (vstat&#39;)	встать (vstat&#39;)
18586	Polysemy	1	ACCEPTED	→	Uighur	Uighur	throat	creek	tamaq	tamaq
18587	Polysemy	2	ACCEPTED	—	Gagauz	Gagauz	throat	creek, estuary	buaz	buaz
18588	Polysemy	3	ACCEPTED	—	Koryak	Koryak	throat	creek	пилгын	пилгын
18589	Polysemy	4	NEW	→	Even	Even	throat, neck	mouth (of a river)	билга	билга
18590	Polysemy	1	ACCEPTED	—	Kannada	Kannada	sweetheart	wife	ramaṇi	ramaṇi
18591	Polysemy	2	ACCEPTED	→	Tamil	Tamil	sweetheart	wife	kātali	kātali
18592	Polysemy	1	ACCEPTED	—	Kannada	Kannada	husband	strong, manly male person	gaṃḍa	gaṃḍa
18593	Derivation	→	Tamil	Tamil	might, strength	husband	maintu	maintaṉ
18594	Derivation	→	Kannada	Kannada	body	daughter	tanu	tanujāte
18595	Derivation	→	Kannada	Kannada	body	son	tanu	tanujāta, tanuja
18596	Derivation	→	Tamil	Tamil	family	wife	kuṭumpam	kuṭumpiṉi
18597	Polysemy	2	ACCEPTED	→	Kannada	Kannada	family	wife	kuṭuṃba	kuṭuṃba
18598	Polysemy	1	NEW	—	Tamil	Tamil	family	caste	kuṭumpam	kuṭumpam
18599	Polysemy	1	NEW	→	Kannada	Kannada	country, region, district, area	wife	kṣētra	kṣētra
18600	Polysemy	1	NEW	→	Tamil	Tamil	children	people (pl.)	makkaḷ	makkaḷ
18601	Polysemy	1	NEW	—	Kannada	Kannada	lineage, progeny, line	offspring - child, son or daughter	saṃtati	saṃtati
18602	Semantic evolution	→	Old English	English	one's own	sibling	*s(w)e-	sibling
18603	Polysemy	1	ACCEPTED	—	Russian	Russian	comb (of roaster)	comb	гребень (greben&#39;), гребешок (grebešok)	гребень (greben&#39;), гребешок (grebešok)
18604	Polysemy	2	ACCEPTED	—	English	English	the red fleshy crest on the head of a domestic fowl, especially a cock	a strip of plastic, metal, or wood with a row of narrow teeth, used for untangling or arranging the hair	comb	comb
18605	Derivation	?	Tabassaran	Tabassaran	crest (cock)	comb	räʁräʁ	räʁ
18606	Polysemy	4	ACCEPTED	—	Hill Mari	Hill Mari	comb (of a bird)	comb	шерге	шерге
18607	Derivation	→	Tamil	Tamil	"""with"""	brother, (parallel) cousin	ca	cakōtaraṉ
18608	Polysemy	→	Kannada	Kannada	together	brother	sa-	sahajāta
18609	Polysemy	1	NEW	→	Russian	Russian	garbage	police officer (argo)	musor (мусор)	musor (мусор)
18610	Polysemy	1	ACCEPTED	→	Romanian	Romanian	idler, lazy person	sloth (South American mammal)	leneș	leneș
18611	Polysemy	2	ACCEPTED	→	Bulgarian	Bulgarian	idler, loafer	sloth (South American mammal)	ленивец	ленивец
18612	Polysemy	3	ACCEPTED	→	Russian	Russian	idler, loafer	sloth (South American mammal)	ленивец (lenivec)	ленивец (lenivec)
18613	Polysemy	4	ACCEPTED	→	Latvian	Latvian	lazy person	sloth (South American mammal)	sliņķis	sliņķis
18614	Polysemy	5	ACCEPTED	—	Czech	Czech	lazy person	sloth (South American mammal)	lenochod	lenochod
18615	Polysemy	6	ACCEPTED	→	French	French	idler, loafer	sloth (South American mammal)	paresseux	paresseux
18616	Derivation	→	German	German	lazy	sloth (South American mammal)	faul	Faultier
18617	Polysemy	8	ACCEPTED	→	Azerbaijani	Azerbaijani	idler, slacker, sluggard	sloth (South American mammal)	ərincək	ərincək
18618	Derivation	→	Mandarin Chinese	Mandarin Chinese	lazy	sloth (South American mammal)	lǎn (懶, 懒)	shùlǎn (樹懶, 树懒)
18619	Derivation	→	Danish	Danish	lazy	sloth (South American mammal)	doven	dovendyr
18620	Derivation	→	Norwegian	Norwegian	idler, loafer	sloth (South American mammal)	doven	dovendyr
18621	Polysemy	12	ACCEPTED	→	Dutch	Dutch	lazy person	sloth (South American mammal)	luiaard	luiaard
18622	Polysemy	13	ACCEPTED	←	Finnish	Finnish	lazy person	sloth (South American mammal)	laiskiainen	laiskiainen
18623	Polysemy	14	ACCEPTED	—	Polish	Polish	(colloquial, derogatory) lazy person, idler, loafer	sloth (South American mammal)	leniwiec	leniwiec
18624	Polysemy	15	ACCEPTED	→	Brazilian Portuguese	Brazilian Portuguese	laziness; sloth	sloth (South American mammal)	preguiça	preguiça
18625	Polysemy	16	ACCEPTED	—	Slovenian	Slovenian	lazy person	sloth (South American mammal)	lenivec	lenivec
18626	Polysemy	17	ACCEPTED	→	Spanish	Spanish	lazy person, idler, loafer	sloth (South American mammal)	perezoso	perezoso
18627	Polysemy	18	ACCEPTED	→	English	English	reluctance to work or make an effort; laziness	slow-moving tropical American mammal that hangs upside down from the branches of trees using its long limbs and hooked claws	sloth	sloth
18628	Polysemy	19	ACCEPTED	→	Macedonian	Macedonian	lazy person, idler, loafer	sloth (South American mammal)	мрзливец	мрзливец
18629	Polysemy	20	ACCEPTED	→	Catalan	Catalan	idler, loafer	sloth (South American mammal)	peresós	peresós
18630	Derivation	→	Turkish	Turkish	lazy person	sloth (South American mammal)	tembel	tembel hayvan
18631	Polysemy	22	ACCEPTED	→	Lithuanian	Lithuanian	laziness, lazy person, idler, loafer	sloth (South American mammal)	tinginys	tinginys
18632	Polysemy	23	ACCEPTED	—	Hungarian	Hungarian	idler, loafer	sloth (South American mammal)	lajhár	lajhár
18633	Polysemy	24	ACCEPTED	→	Slovak	Slovak	lazy person	sloth (South American mammal)	leňoch	leňoch
18634	Derivation	→	Icelandic	Icelandic	laziness	sloth (South American mammal)	leti	letidýr
18635	Polysemy	26	ACCEPTED	→	Catalan	Catalan	lazy	sloth (South American mammal)	peresós	peresós
18636	Polysemy	27	ACCEPTED	→	Occitan	Occitan	lazy	sloth (South American mammal)	peresós	peresós
18637	Polysemy	28	ACCEPTED	→	Croatian	Croatian	idler, loafer	sloth (South American mammal)	lenjivac	lenjivac
18638	Polysemy	29	ACCEPTED	→	Bosnian	Bosnian	idler, loafer	sloth (South American mammal)	ljenjivac	ljenjivac
18639	Polysemy	30	ACCEPTED	—	Ukrainian	Ukrainian	(colloquial) lazy person	sloth (South American mammal)	лінивець	лінивець
18640	Polysemy	31	ACCEPTED	→	Belarusan	Belarusan	idler, loafer	sloth (South American mammal)	лянівец	лянівец
18641	Derivation	→	Estonian	Estonian	lazy	sloth (South American mammal)	laisk	laiskloom
18642	Polysemy	33	ACCEPTED	→	Welsh	Welsh	lazy person, sluggard, idler	sloth, one of the Bradypodidæ	diogyn	diogyn
18643	Polysemy	34	NEW	→	Serbian	Serbian	idler, loafer	sloth (South American mammal)	лењивац (lenjivac)	лењивац (lenjivac)
18644	Derivation	→	Croatian	Croatian	idle	sloth (South American mammal)	lijеn	ljеnjivac
18645	Polysemy	1	ACCEPTED	→	Kannada	Kannada	grandmother	smallpox, chickenpox or measles	amma	amma
18646	Polysemy	2	ACCEPTED	→	Tamil	Tamil	grandmother	smallpox	ammai	ammai
18647	Polysemy	1	ACCEPTED	—	Tamil	Tamil	son	courage person	āṇmakaṉ	āṇmakaṉ
18648	Derivation	→	Tamil	Tamil	son	courage, manliness	makaṉ	makaṉmai
18649	Derivation	—	Kannada	Kannada	courage, manliness	son	gaṃḍu	gaṃḍumaga
18650	Polysemy	1	ACCEPTED	→	Mandarin Chinese	Mandarin Chinese	river	(figuratively, obsolete) Milky Way	hé (河)	hé (河)
18651	Derivation	→	Kannada	Kannada	together	wife	saha-	sahacari
18652	Derivation	→	Tamil	Tamil	together	wife	caka-	cakacari
18653	Polysemy	1	NEW	→	Kannada	Kannada	(being) green	child, baby	hasu	hasu
18654	Polysemy	—	Tamil	Tamil	greenness	courage, bravery	pācu	pācu
18655	Derivation	→	Russian	Russian	raw	raw material	сырой (syroj)	сырье (syr&#39;ё)
18656	Derivation	→	Ingush	Ingush	raw	raw material	бийда	бийдала
18657	Derivation	→	Serbian	Serbian	raw	raw material	сиров (sirov)	сировина (sirovina)
18658	Derivation	→	Croatian	Croatian	raw	raw material	sirov	sirovina
18659	Derivation	→	Hungarian	Hungarian	raw	raw material	nyers	nyersanyag
18660	Polysemy	1	ACCEPTED	—	Gagauz	Gagauz	memory	honour	hatır	hatır
18661	Polysemy	2	ACCEPTED	—	Turkish	Turkish	memory	respect (n.)	hatır	hatır
18662	Polysemy	1	ACCEPTED	?	English	English	crest, tuft, cap (birds)	mane, crest	crest	crest
18663	Polysemy	1	ACCEPTED	—	Kannada	Kannada	man	(being as) cooked rice	gaṃḍu	gaṃḍu
18664	Derivation	—	Kannada	Kannada	"child, ""of a tender age"""	<being> unripe; <being>not fully cooked	hasu	hasuku
18665	Polysemy	1	NEW	—	Kannada	Kannada	daughter	virgin	kumāri	kumāri
18666	Polysemy	2	NEW	—	Oriya	Oriya	daughter	virgin	biṡ	biṡ
18667	Polysemy	1	NEW	—	Kannada	Kannada	bridegroom	(being) as cooked rice	gaṃḍu	gaṃḍu
18668	Cognates	—	Tamil	Tamil	tenderness, tender leaf, twig etc.	husband	koẓuntu	koẓunan̠
18669	Derivation	→	Kannada	Kannada	after	younger sister	anu-	anujāte, anuje
18670	Polysemy	1	NEW	—	Tamil	Tamil	tenderness	childhood	iḷamai	iḷamai
18671	Derivation	→	Kannada	Kannada	love, affection, attachment	daughter	aṇugu	aṇugi
18672	Derivation	→	Kannada	Kannada	love, affection, attachment	son	aṇugu	aṇuga
18673	Derivation	→	Kannada	Kannada	affection, love (between man and woman)	wife	kādal	kādale
18674	Polysemy	1	ACCEPTED	?	Russian	Russian	crest, peak	crest, peak	greben&#39;	greben&#39;
18675	Polysemy	2	ACCEPTED	?	English	English	crest, tuft, cap (birds)	peak, crest (mountain, wave, fortress wall etc.)	crest	crest
18676	Polysemy	3	NEW	—	Estonian	Estonian	comb (of a bird)	mountain ridge, edge	hari	hari
18677	Polysemy	→	Kannada	Kannada	beautiful	husband	kāṃta	nalla
18678	Derivation	→	Kannada	Kannada	beautiful	wife	nalla	nalle
18679	Polysemy	1	NEW	→	Kannada	Kannada	body	wife	kṣētra	kṣētra
18680	Polysemy	1	NEW	→	Kannada	Kannada	field	wife	kṣētra	kṣētra
18681	Derivation	→	Kannada	Kannada	joy, delight	daughter	naṃdi	naṃdini
18682	Derivation	→	Kannada	Kannada	birth	son	jāta	ātmajāta, ātmaja
18683	Derivation	→	Kannada	Kannada	birth	daughter	jāta	ātmajāte, ātmaje
18684	Polysemy	1	ACCEPTED	→	Romanian	Romanian	(popular) priest (Christianity)	king (a playing card)	popă	popă
18685	Polysemy	2	ACCEPTED	→	Turkish	Turkish	clergyman, priest	king (a playing card)	papaz	papaz
18686	Derivation	→	Tamil	Tamil	soul	husband	uyir	nalluyir
18687	Polysemy	1	NEW	→	Tamil	Tamil	sati (Hindu practice)	good, virtuous or faithful wife	cati	cati
18688	Polysemy	2	NEW	→	Kannada	Kannada	sati (Hindu practice)	wife	sati	sati
18689	Polysemy	1	NEW	→	Tabassaran	Tabassaran	crest (birds)	peak (hat)	räʁräʁ	räʁräʁ
18690	Polysemy	1	NEW	←	Tamil	Tamil	wife	harlot	cāṉi	cāṉi
18691	Derivation	→	Russian	Russian	beginning	boss	начало	начальник
18692	Polysemy	1	ACCEPTED	→	Old East Slavic	Old East Slavic	to inform, let know	to accuse, blame	клепати	клепати
18693	Derivation	→	Russian	Russian	to stand	trunk (body part)	стать (stat&#39;)	стан (stan)
18694	Polysemy	1	NEW	→	Latin	Latin	state (condition)	state (sovereign polity)	status	status
18695	Semantic evolution	→	Russian	Russian	monarch	state (sovereign polity)	государь (gosudar&#39;)	государство (gosudarstvo)
18696	Derivation	→	Georgian	Georgian	monarch	state (sovereign polity)	xelmc̣ipe (ხელმწიფე)	saxelmc̣ipo (სახელმწიფო)
18697	Polysemy	1	ACCEPTED	→	Kannada	Kannada	elder sister	<term of address to a woman>	akka	akka
18698	Polysemy	2	ACCEPTED	→	Tamil	Tamil	elder sister	a term of respect for a woman who is older than the speaker, but not too old	akkā	akkā
18699	Polysemy	3	ACCEPTED	→	Telugu	Telugu	elder sister	term of address to a woman	akka	akka
18700	Polysemy	4	ACCEPTED	→	Bashkir	Bashkir	elder sister	term of address to an elder woman with respect	apai (апай)	apai (апай)
18701	Polysemy	5	ACCEPTED	→	Gagauz	Gagauz	elder sister	term of address to a girl	abla	abla
18702	Polysemy	1	NEW	→	Kannada	Kannada	elder sister	word used for addressing a small girl with endearment	akka	akka
18703	Polysemy	1	NEW	→	Tamil	Tamil	aunt, mother's sister	<term of address to a woman>	periyammā	periyammā
18704	Polysemy	2	NEW	→	Tamil	Tamil	aunt, mother's younger sister	a term of respect used by outsiders for any woman other than the head of the house	cin̠n̠ammā	cin̠n̠ammā
18705	Polysemy	1	NEW	→	Kannada	Kannada	little, small	younger (in age)	cikka	cikka
18706	Polysemy	1	ACCEPTED	—	Kazakh	Kazakh	mane	a protruded hill	жал	жал
18707	Polysemy	2	ACCEPTED	?	Mongolian (Khalkha)	Mongolian (Khalkha)	mane	sharp mountain top, stony range	del	del
18708	Polysemy	3	ACCEPTED	?	Sanskrit	Sanskrit	neck, back of the head	range (in Zend)	griva	griva
18709	Polysemy	4	ACCEPTED	?	Lithuanian	Lithuanian	nape	mountain range	keterà	keterà
18710	Polysemy	5	ACCEPTED	?	Russian	Russian	mane	low mountain range, hill, oblongish mountain	griva	griva
18711	Polysemy	6	ACCEPTED	—	Armenian	Armenian	mane	mountain ridge, edge	baš (բեշ)	baš (բեշ)
18712	Polysemy	7	NEW	→	Khamnigan Mongol	Khamnigan Mongol	mane	mountain ridge, edge	del	del
18713	Polysemy	8	NEW	—	Karelian	Karelian	mane	mountain ridge, edge	harja	harja
18714	Polysemy	1	ACCEPTED	→	Kannada	Kannada	elder brother	term of address to a man	aṇṇa	aṇṇa
18715	Polysemy	2	ACCEPTED	→	Tamil	Tamil	elder brother	term of respect for a man who is older than the speaker, but not too old	aṇṇan̠	aṇṇan̠
18716	Polysemy	3	ACCEPTED	→	Udihe	Udihe	elder brother	respectful address to an older person	аг&#39;а	аг&#39;а
18717	Polysemy	4	ACCEPTED	→	Oriya	Oriya	elder brother	one addressed as an elder brother	nanā	nanā
18718	Polysemy	1	NEW	→	Kannada	Kannada	child	term of address with endearment	magu	magu
18719	Polysemy	1	NEW	→	Brahui	Brahui	brother	<term of address to a man>	adā	adā
18720	Polysemy	1	NEW	→	Brahui	Brahui	sister	<term of address to a woman>	addī	addī
18721	Polysemy	1	NEW	→	Brahui	Brahui	woman	Respectful term of address to a woman	niāṛi	niāṛi
18722	Polysemy	1	NEW	→	Kannada	Kannada	aunt, father's sister	<word for addressing or referring to a woman elder to oneself with respect and endearment>	atte	atte
18723	Polysemy	1	NEW	→	Tamil	Tamil	son of maternal uncle	fool	ammāñci	ammāñci
18724	Polysemy	1	NEW	→	Kurux	Kurux	father	<term of address with endearment>	babas	babas
18725	Polysemy	2	NEW	→	Tamil	Tamil	father	term of endearment used in addressing little children or inferiors	appaṉ	appaṉ
18726	Polysemy	3	NEW	→	Marathi	Marathi	father	term of address with endearment	tāta	tāta
18727	Derivation	—	Kannada	Kannada	bridegroom	son	gaṃḍu	gaṃḍumaga
18728	Polysemy	1	NEW	→	Brahui	Brahui	mother	sister (occas.)	ammā	ammā
18729	Polysemy	1	ACCEPTED	→	Lak	Lak	head	source	bak&#39;	bak&#39;
18730	Polysemy	2	ACCEPTED	?	English	English	head	source (river)	head	head
18731	Polysemy	3	ACCEPTED	?	Evenki	Evenki	head	source (river)	дыл	дыл
18732	Polysemy	4	ACCEPTED	?	Vietnamese	Vietnamese	head	source, spring, well, plain	нгуен	нгуен
18733	Polysemy	5	ACCEPTED	?	Bulgarian	Bulgarian	head	source	glava	glava
18734	Polysemy	6	ACCEPTED	?	Yakut	Yakut	head	beginning, origin	бас	бас
18735	Polysemy	7	NEW	→	Batsbi	Batsbi	head	headstream	kortô	kortô
18736	Polysemy	8	NEW	→	Thai	Thai	head	headstream	ˈhǔa	ˈhǔa
18737	Polysemy	9	NEW	→	Buriat	Buriat	head	headstream	толгой	толгой
18738	Polysemy	1	NEW	—	Telugu	Telugu	father	sir	nāyana	nāyana
18739	Polysemy	2	NEW	→	Kui	Kui	father	sir	āba	āba
18740	Polysemy	3	NEW	→	Malayalam	Malayalam	father	sir	aččhaǹ	aččhaǹ
18741	Polysemy	1	NEW	→	Telugu	Telugu	mother	daughter	talli	talli
18742	Polysemy	2	NEW	→	Brahui	Brahui	mother	daughter (occas.)	āī	āī
18743	Polysemy	1	NEW	→	Tamil	Tamil	anything small	aunt, mother's sister (younger)	kuñci	kuñci
18744	Derivation	→	Kannada	Kannada	little, small	aunt, mother's sister	cikka	cikkamma
18745	Polysemy	1	ACCEPTED	—	Tamil	Tamil	elder sister	mother	akkā	akkā
18746	Polysemy	2	NEW	—	Oriya	Oriya	elder sister	mother	attā	attā
18747	Polysemy	3	NEW	—	Tamil	Tamil	mother	elder sister	aṉṉai	aṉṉai
18748	Polysemy	1	ACCEPTED	→	Kannada	Kannada	elder brother	member of criminal organisation	dādā	dādā
18749	Polysemy	2	ACCEPTED	→	Russian	Russian	(colloquial) brother	member of a братва́ (bratvá) (a criminal group)	братан	братан
18750	Polysemy	1	NEW	→	Kannada	Kannada	elder brother	affectionate mode of addressing boys	aṇṇa (aṇa)	aṇṇa (aṇa)
18751	Polysemy	1	ACCEPTED	→	Romanian	Romanian	goat	special glass of beer, with a handle, with a capacity of 300 ml	țap	țap
18752	Polysemy	1	ACCEPTED	→	German	German	stem (of a plant)	strain (microbiology)	Stamm	Stamm
18753	Polysemy	2	ACCEPTED	→	Romanian	Romanian	stem (of a plant)	strain (microbiology)	tulpină	tulpină
18754	Polysemy	3	ACCEPTED	→	Spanish	Spanish	grapevine, grapevine stock; rootstalk	strain (microbiology)	cepa	cepa
18755	Polysemy	4	ACCEPTED	→	French	French	stump (of a tree)	strain (microbiology)	souche	souche
18756	Polysemy	1	ACCEPTED	→	Tamil	Tamil	to fall down	to get (in games)	viẓu	viẓu
18757	Polysemy	1	ACCEPTED	→	Tamil	Tamil	to fall down	to lie prostrate, as in reverence	viẓu	viẓu
18758	Polysemy	1	ACCEPTED	—	Sanskrit	Sanskrit	the forehead , head in general , skull	the highest or first part of anything , top , point , summit	mūrdhán	mūrdhán
18759	Polysemy	2	ACCEPTED	→	Komi	Komi	head	mountain top	юр	юр
18760	Polysemy	3	ACCEPTED	→	Ancient Greek	Ancient Greek	head	mountain top	*κράς (gen. κρᾱτός, κράᾰτος)	*κράς (gen. κρᾱτός, κράᾰτος)
18761	Polysemy	4	ACCEPTED	—	Nganasan	Nganasan	head	top, peak	ңойбуо	ңойбуо
18762	Polysemy	5	ACCEPTED	—	Yakut	Yakut	top, crown	top	орой	орой
18763	Polysemy	6	ACCEPTED	—	Turkish	Turkish	head	mountain top	baş	baş
18764	Polysemy	7	ACCEPTED	→	Armenian	Armenian	head	mountain top, peak	glux (գլոիխ)	glux (գլոիխ)
18765	Polysemy	8	ACCEPTED	?	Moksha	Moksha	head	top	пря	пря
18766	Polysemy	9	ACCEPTED	←	Mongolian (Khalkha)	Mongolian (Khalkha)	head	hill, a rounded mountain	tolgoy	tolgoy
18767	Polysemy	10	ACCEPTED	?	Lak	Lak	head	top	bak&#39;	bak&#39;
18768	Polysemy	11	ACCEPTED	?	Chukchee	Chukchee	head	mountain top, headstream	левыт	левыт
18769	Polysemy	12	ACCEPTED	→	Classical Arabic	Classical Arabic	head	highest or uppermost part, top, summit	raʔs-	raʔs-
18770	Polysemy	13	ACCEPTED	?	Tajiki	Tajiki	head	top, beginning	сар	сар
18771	Polysemy	14	ACCEPTED	→	French	French	head	top	tête	tête
18772	Polysemy	15	ACCEPTED	—	Lezgian	Lezgian	top	top	kuk’uš	kuk’uš
18773	Polysemy	16	ACCEPTED	→	Ancient Greek	Ancient Greek	head	top, peak	κάρᾱ	κάρᾱ
18774	Polysemy	17	ACCEPTED	→	Tigre	Tigre	crown of the head, skull	height	dəmḳat	dəmḳat
18775	Polysemy	18	ACCEPTED	—	Lezgian	Lezgian	head	top	q’il	q’il
18776	Polysemy	19	ACCEPTED	→	Mandarin Chinese	Mandarin Chinese	head	peak of mountain	tóu (头)	tóu (头)
18777	Polysemy	20	ACCEPTED	→	Mandarin Chinese	Mandarin Chinese	head, top of the head	peak of mountain	dǐng (顶)	dǐng (顶)
18778	Polysemy	21	NEW	→	Batsbi	Batsbi	head	peak of mountain	kortô	kortô
18779	Polysemy	22	NEW	→	Serbian	Serbian	top of the head	peak of mountain	теме (teme)	теме (teme)
18780	Polysemy	23	NEW	→	Croatian	Croatian	head	peak of mountain	tjeme	tjeme
18781	Polysemy	24	NEW	→	Buriat	Buriat	head	peak of mountain	толгой	толгой
18782	Polysemy	1	ACCEPTED	—	Lezgian	Lezgian	sowing	summer	гад	гад
18783	Polysemy	1	ACCEPTED	→	Russian	Russian	to stand	to stand still	стоять (stojat&#39;)	стоять (stojat&#39;)
18784	Polysemy	2	NEW	←	Khamnigan Mongol	Khamnigan Mongol	to be in vertical position, to stand	to stand still, to stop	ʒoɢso-	ʒoɢso-
18785	Polysemy	3	NEW	←	Mongolian (Khalkha)	Mongolian (Khalkha)	to be in vertical position, to stand	to stand still	ʒoɢso-	ʒoɢso-
18786	Polysemy	4	NEW	→	Norwegian	Norwegian	to be in vertical position, to stand	to stand still	stå	stå
18787	Polysemy	1	ACCEPTED	→	Swahili	Swahili	man, sir	exclamation (you there!)	bwana	bwana
18788	Polysemy	2	ACCEPTED	→	English	English	man	exclamation	man	man
18789	Polysemy	3	ACCEPTED	→	Spanish	Spanish	man	exclamation of surprise or objection	hombre	hombre
18790	Cognates	—	Kodagu	Kannada	uncle (father's brother)	grandfather	ayyë	ayya
18791	Polysemy	2	ACCEPTED	—	Kui	Kui	uncle (father's elder brother)	great-grandfather	prehenḍa, prēnḍa	prehenḍa, prēnḍa
18792	Polysemy	3	ACCEPTED	—	Nivkh	Nivkh	grandfather	father's elder brother	атак	атак
18793	Polysemy	1	ACCEPTED	—	Kannada	Kannada	uncle (father's elder brother)	uncle (mother's elder sister's husband)	doḍḍatamḍe	doḍḍatamḍe
18794	Polysemy	2	ACCEPTED	—	Kannada	Kannada	uncle (father's younger brother)	uncle (mother's younger sister's husband)	cikkappa	cikkappa
18795	Polysemy	3	ACCEPTED	—	Tamil	Tamil	uncle (father's younger brother)	uncle (mother's younger sister's husband)	kuñciyappaṉ	kuñciyappaṉ
18796	Polysemy	4	ACCEPTED	—	Gondi	Gondi	uncle (father's elder brother)	uncle (mother's elder sister's husband)	pēpi	pēpi
18797	Polysemy	5	ACCEPTED	—	Gondi	Gondi	uncle (father's younger brother)	uncle (mother's younger sister's husband)	kākal	kākal
18798	Polysemy	6	ACCEPTED	—	Nganasan	Nganasan	uncle (father's or mother's elder brother)	uncle (father's or mother's elder sister's husband)	иси	иси
18799	Polysemy	1	ACCEPTED	—	Kannada	Kannada	aunt, mother's younger sister	aunt (father's younger brother's wife)	kakki	kakki
18800	Polysemy	2	ACCEPTED	—	Tamil	Tamil	aunt, mother's younger sister	aunt (father's younger brother's wife)	kuñciyāycci	kuñciyāycci
18801	Polysemy	3	ACCEPTED	—	Telugu	Telugu	aunt, mother's younger sister	aunt (father's younger brother's wife)	pinatalli	pinatalli
18802	Polysemy	4	ACCEPTED	—	Pengo	Pengo	aunt, mother's younger sister	aunt (father's younger brother's wife)	koki	koki
18803	Polysemy	5	ACCEPTED	—	Manda	Manda	aunt, mother's younger sister	aunt (father's younger brother's wife)	kūki	kūki
18804	Polysemy	6	ACCEPTED	—	Gondi	Gondi	aunt, mother's younger sister	aunt (father's younger brother's wife)	kāki	kāki
18805	Polysemy	7	ACCEPTED	—	Gondi	Gondi	aunt, mother's elder sister	aunt (father's elder brother's wife)	pēri	pēri
18806	Polysemy	1	ACCEPTED	—	Kannada	Kannada	aunt (mother's brother's wife)	mother-in-law (husband's or wife's mother)	atte	atte
18807	Polysemy	2	ACCEPTED	—	Tamil	Tamil	aunt (mother's brother's wife)	mother-in-law	tantuvai	tantuvai
18808	Polysemy	1	NEW	—	Kannada	Kannada	elder sister	cousin (female, parallel)	akka	akka
18809	Polysemy	2	NEW	—	Kodagu	Kodagu	elder sister	cousin (female, parallel)	akkë	akkë
18810	Polysemy	3	NEW	—	Kui	Kui	elder sister	cousin (female, parallel)	bāi	bāi
18811	Polysemy	1	NEW	—	Kannada	Kannada	younger sister	cousin (female, parallel)	taṃgi/ taṃge	taṃgi/ taṃge
18812	Polysemy	2	NEW	—	Tamil	Tamil	younger sister	cousin (female, parallel)	taṅkai	taṅkai
18813	Polysemy	1	ACCEPTED	→	French	French	mistress of a house	mistress, paramour	maîtresse	maîtresse
18814	Polysemy	2	ACCEPTED	→	English	English	mistress of a house	mistress, paramour	mistress	mistress
18815	Polysemy	1	NEW	?	Kazakh	Kazakh	forelock	conic; notable	айдар	айдар
18816	Derivation	—	Tamil	Tamil	mother	aunt, mother's elder sister	ammāḷ	periyammāḷ
18817	Derivation	—	Tamil	Tamil	mother	aunt, mother's younger sister	ammā	ciṉṉammā
18818	Derivation	→	Telugu	Telugu	mother	aunt, mother's younger sister	talli	pina-talli
18819	Derivation	—	Kolami	Kolami	mother	aunt, mother's sister	perāmā	amma
18820	Derivation	—	Manda	Manda	mother	aunt, mother's elder sister	aya	dalaya
18821	Derivation	—	Kannada	Kannada	mother	aunt, mother's younger sister	amma	cikkamma
